Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
102343,22,75565,48554,493,24,Yes
102344,43,103123,24814,589,36,No
102345,39,128255,19716,843,48,No
102346,51,55333,32528,338,36,Yes
102347,25,23174,6995,505,12,Yes
102348,39,137769,27414,783,36,Yes
102349,54,55398,18844,636,36,No
102350,30,55929,41659,795,24,No
102351,45,24321,20522,548,24,No
102352,22,143549,44913,373,48,Yes
102353,31,115971,13498,672,36,No
102354,51,131508,47322,437,36,Yes
102355,35,75421,7102,756,48,No
102356,29,92635,40798,743,60,Yes
102357,43,43760,13524,652,48,Yes
102358,39,31360,35846,710,24,Yes
102359,29,30313,13107,837,24,No
102360,55,131806,23268,752,36,No
102361,41,105998,29399,718,24,No
102362,29,25801,14624,749,48,No
102363,48,34130,32126,414,36,No
102364,27,34271,28131,350,48,No
102365,36,36075,25714,668,48,Yes
102366,36,122455,45631,814,36,No
102367,53,127215,40877,509,60,Yes
102368,24,38984,23570,734,24,Yes
102369,24,108095,17482,526,12,Yes
102370,59,80942,39318,567,12,No
102371,60,32861,38414,415,12,No
102372,37,118970,26040,659,24,No
102373,57,102203,18407,628,60,No
102374,59,91376,38305,339,48,Yes
102375,49,81247,19166,481,36,No
102376,56,89101,11572,789,60,No
102377,58,128730,38002,508,12,No
102378,59,40977,31972,572,24,Yes
102379,57,70617,47464,418,24,Yes
102380,55,77473,27923,681,36,No
102381,27,106654,6909,835,48,No
102382,47,108177,49918,557,60,No
102383,48,92902,37848,782,60,No
102384,42,112172,7083,808,60,No
102385,34,35630,22140,391,48,Yes
102386,27,40056,7670,460,48,No
102387,57,27382,41519,448,48,Yes
102388,42,75739,49512,416,36,Yes
102389,25,101685,43029,757,24,No
102390,22,68639,19691,344,12,No
102391,47,79838,44620,533,48,No
102392,41,66041,39262,674,24,Yes
102393,58,20992,30595,846,48,No
102394,35,92394,38440,496,12,Yes
102395,41,87657,13630,324,48,Yes
102396,30,47160,36250,694,24,Yes
102397,43,65156,33798,335,36,No
102398,59,71375,48036,773,12,Yes
102399,25,106442,38212,522,24,Yes
102400,21,39572,46925,829,60,No
102401,33,137925,16982,487,60,No
102402,41,24136,13655,701,60,Yes
102403,46,81868,23582,556,36,No
102404,41,102263,40055,435,48,No
102405,38,52167,49725,743,48,Yes
102406,57,130957,9008,717,48,No
102407,52,35479,49464,591,36,Yes
102408,56,139392,46872,428,60,Yes
102409,37,51376,5496,640,48,No
102410,55,24823,39231,556,36,No
102411,31,145156,28212,399,36,Yes
102412,41,90456,25637,338,24,No
102413,46,39585,21877,562,48,Yes
102414,24,123775,22810,449,60,Yes
102415,54,37272,14884,629,12,Yes
102416,38,46619,7723,419,36,No
102417,60,95069,9761,518,24,No
102418,55,59895,12630,422,12,No
102419,61,23720,21375,543,36,No
102420,49,39267,46509,817,24,No
102421,49,35696,30218,320,48,Yes
102422,58,49968,35565,489,24,No
102423,62,73364,42118,524,36,Yes
102424,41,43345,37975,765,48,Yes
102425,62,71567,32073,398,60,Yes
102426,33,111229,9190,662,24,No
102427,61,81607,6883,382,12,Yes
102428,37,39385,7886,355,48,Yes
102429,29,103658,13953,321,48,Yes
102430,61,86900,13381,484,60,No
102431,21,88244,28238,821,24,No
102432,22,85425,18795,563,12,No
102433,49,98518,35428,524,60,Yes
102434,53,102844,14638,337,24,Yes
102435,30,52919,9931,422,12,Yes
102436,60,110697,47623,455,12,Yes
102437,41,77196,43492,600,36,No
102438,48,135600,31411,366,12,Yes
102439,31,120625,25534,693,24,No
102440,54,99401,41828,704,60,Yes
102441,28,20495,34181,748,60,No
102442,42,64755,42533,430,36,Yes
102443,28,87684,24996,368,24,Yes
102444,35,53324,11553,644,12,No
102445,37,98929,45146,619,36,No
102446,43,21552,23073,476,48,Yes
102447,44,71272,12130,828,24,No
102448,39,55853,34405,459,36,Yes
102449,25,138192,40954,832,60,No
102450,52,52924,10789,434,36,Yes
102451,64,94462,33930,410,48,No
102452,21,116387,22529,582,24,Yes
102453,43,43889,12942,819,36,Yes
102454,57,125466,12548,493,12,Yes
102455,28,74675,23296,346,24,Yes
102456,33,142231,37244,641,36,No
102457,28,93591,5296,541,36,Yes
102458,43,90190,7409,821,24,No
102459,63,42634,39229,669,60,Yes
102460,21,52363,35846,430,12,No
102461,44,83752,40036,569,24,No
102462,55,97004,44322,360,12,No
102463,44,76398,32167,463,12,No
102464,37,118458,33991,824,24,No
102465,25,60718,22801,571,36,No
102466,40,133627,12358,432,60,Yes
102467,41,102916,27588,543,12,No
102468,60,46870,22671,733,12,No
102469,51,57394,22502,337,36,Yes
102470,56,72057,30128,618,24,No
102471,31,99795,36645,809,60,Yes
102472,35,100409,12637,675,12,No
102473,39,33016,5660,773,12,No
102474,27,62137,46675,358,24,Yes
102475,48,20153,11922,798,36,No
102476,63,27853,33161,517,48,No
102477,25,32379,49721,428,36,Yes
102478,25,35792,8970,682,12,No
102479,50,141169,8407,687,12,No
102480,52,58367,32843,384,60,Yes
102481,28,38100,14046,809,36,No
102482,30,146082,28800,736,48,Yes
102483,58,133089,19547,592,60,No
102484,52,83456,42528,348,48,Yes
102485,48,31049,36389,366,60,Yes
102486,37,20786,35346,428,36,Yes
102487,51,89904,27748,328,12,Yes
102488,28,50699,41855,642,48,Yes
102489,60,142784,30848,844,36,No
102490,45,67691,12607,418,48,Yes
102491,29,57040,41787,432,36,Yes
102492,22,138455,38583,626,60,Yes
102493,35,112990,17563,484,36,Yes
102494,23,77986,38690,805,60,Yes
102495,56,58762,34176,833,12,Yes
102496,24,43600,19925,540,60,Yes
102497,34,114774,26251,815,24,No
102498,61,110777,22648,464,12,Yes
102499,61,39810,25108,517,36,Yes
102500,45,105703,15979,304,36,No
102501,30,107347,7722,380,24,No
102502,41,125315,10355,546,36,No
102503,56,77204,33799,792,12,No
102504,32,40085,40318,685,12,Yes
102505,47,66854,37705,606,60,Yes
102506,60,94797,48909,842,48,No
102507,22,104269,28070,306,36,No
102508,33,59779,16284,814,24,No
102509,52,76207,26737,372,12,No
102510,51,114615,28241,309,12,Yes
102511,36,53980,32414,421,12,Yes
102512,52,76117,25895,812,48,No
102513,52,34141,31771,740,48,No
102514,54,29344,6384,337,36,No
102515,31,125008,27689,644,24,Yes
102516,30,35896,32475,637,48,No
102517,35,109353,13252,483,60,Yes
102518,37,49813,35844,366,48,Yes
102519,60,104431,35151,316,12,Yes
102520,38,85679,45006,682,24,No
102521,29,30681,28365,667,36,Yes
102522,45,92903,11026,615,48,No
102523,60,23228,37767,796,12,No
102524,34,24582,33523,644,60,Yes
102525,45,98683,15482,772,60,No
102526,42,31397,46432,414,36,Yes
102527,50,58799,30108,399,36,Yes
102528,40,57011,5493,737,48,No
102529,41,99183,21465,644,36,No
102530,64,113254,44767,648,12,No
102531,52,64264,34550,438,12,Yes
102532,41,62317,18833,623,12,No
102533,55,67914,7970,601,48,Yes
102534,52,104633,37779,593,48,Yes
102535,50,122489,34958,828,36,Yes
102536,59,144237,22145,591,48,No
102537,32,65254,40953,373,12,No
102538,61,60096,6806,783,24,No
102539,38,73785,10664,315,12,No
102540,41,72344,33900,825,24,No
102541,33,134988,19126,635,36,Yes
102542,41,102643,10154,815,60,No
102543,28,140382,27208,426,48,No
102544,60,88546,18767,817,48,No
102545,27,91091,25043,428,12,No
102546,43,85603,6525,810,12,No
102547,64,48412,38528,722,24,No
102548,52,130489,21978,684,48,Yes
102549,31,71658,6055,531,36,No
102550,42,119841,15046,494,12,No
102551,42,69549,40851,364,48,Yes
102552,63,147595,20678,576,60,No
102553,45,31549,49876,523,24,Yes
102554,42,91216,31624,577,12,No
102555,48,45739,47418,665,12,Yes
102556,49,41209,43725,815,36,No
102557,33,127051,10255,514,12,No
102558,38,107968,14411,738,48,No
102559,22,35116,47459,727,48,Yes
102560,49,40045,41163,695,48,No
102561,41,46327,38971,508,60,Yes
102562,35,55709,36235,800,60,Yes
102563,47,63617,24194,762,12,No
102564,51,80139,24476,526,60,No
102565,35,46905,8044,674,60,No
102566,43,84148,45040,799,36,Yes
102567,44,92603,26057,392,60,No
102568,64,118095,8514,759,24,No
102569,33,139779,14990,620,24,No
102570,42,62919,43960,309,24,Yes
102571,63,103521,48535,602,12,No
102572,57,112905,12507,621,48,No
102573,53,103400,9857,755,36,No
102574,23,108150,17118,577,12,Yes
102575,39,78446,8146,837,48,No
102576,43,72428,31401,692,36,No
102577,49,67894,31177,394,36,No
102578,50,101149,43524,406,36,No
102579,59,26447,9414,689,24,Yes
102580,64,25499,22494,825,24,Yes
102581,45,59041,25437,370,24,Yes
102582,57,51315,8937,675,36,No
102583,28,21299,41731,667,36,Yes
102584,62,140506,26326,350,24,No
102585,36,125005,43665,442,36,Yes
102586,28,24994,13974,718,24,No
102587,21,115414,22500,847,24,No
102588,64,101163,6750,799,24,No
102589,25,146759,9027,466,48,No
102590,23,27489,49296,559,36,No
102591,21,111647,10745,491,12,No
102592,24,52355,26448,501,24,Yes
102593,60,93805,47447,484,12,Yes
102594,55,88367,33451,457,48,No
102595,52,129906,33207,398,36,No
102596,62,137409,10938,540,24,Yes
102597,54,97355,17150,790,24,No
102598,63,136220,18406,501,24,No
102599,45,110349,24781,808,12,No
102600,30,107173,42621,395,48,Yes
102601,41,21996,23325,789,36,No
102602,59,139999,8148,517,48,Yes
102603,47,64387,33879,826,24,No
102604,47,134965,12933,572,48,No
102605,22,23089,14436,518,12,Yes
102606,61,118827,22669,631,60,No
102607,33,40659,11474,752,60,Yes
102608,29,65178,16228,451,36,Yes
102609,56,140053,38538,646,36,No
102610,42,115965,6843,713,48,No
102611,62,101268,5073,826,36,No
102612,46,105042,21059,730,12,No
102613,32,126471,25733,678,24,No
102614,37,90726,45768,727,24,No
102615,34,90111,30395,383,48,Yes
102616,34,126031,25202,491,24,No
102617,54,133682,18273,340,48,No
102618,40,54565,38099,608,36,No
102619,31,120435,12512,677,36,Yes
102620,36,109242,33231,435,12,Yes
102621,51,133204,28274,405,24,No
102622,26,149642,42699,818,12,No
102623,39,42884,27409,841,60,No
102624,57,37199,10113,425,12,Yes
102625,24,80038,46187,656,48,Yes
102626,24,77786,7881,699,48,No
102627,40,129636,24249,378,12,No
102628,30,124970,40343,688,36,Yes
102629,44,69294,17714,834,60,Yes
102630,55,98015,43953,373,12,Yes
102631,46,54178,13656,304,36,No
102632,57,32665,10741,762,12,No
102633,58,149604,21661,381,24,No
102634,41,20534,36555,836,48,No
102635,60,111828,33690,704,24,Yes
102636,59,56132,37833,813,24,No
102637,41,135720,42030,577,60,No
102638,30,56110,10704,523,36,No
102639,58,78754,46362,367,48,No
102640,24,83580,17175,619,24,No
102641,40,42469,17696,318,48,No
102642,37,84016,44023,642,36,No
102643,27,66233,45209,642,12,No
102644,24,122804,33054,396,24,Yes
102645,49,149863,26076,351,36,No
102646,34,86708,19986,474,48,No
102647,23,78232,19440,637,36,Yes
102648,44,113450,12960,652,12,Yes
102649,57,106437,27462,690,36,No
102650,36,126311,22821,414,48,Yes
102651,24,54409,32258,647,24,Yes
102652,44,135159,32353,300,24,No
102653,54,39324,28416,362,60,No
102654,50,28738,27115,525,48,No
102655,38,123030,29968,722,60,Yes
102656,39,130093,27731,318,60,No
102657,51,44054,27785,330,12,Yes
102658,39,49709,44397,323,48,Yes
102659,39,129321,18828,510,24,No
102660,42,105643,9541,460,48,No
102661,44,148805,45644,554,12,Yes
102662,32,20363,18311,413,48,Yes
102663,50,30358,35531,803,48,No
102664,58,121613,19588,519,60,No
102665,51,135233,17380,656,48,No
102666,56,23240,47645,468,60,No
102667,39,92201,22818,823,60,No
102668,56,65689,35857,541,36,Yes
102669,50,21936,26711,674,12,Yes
102670,53,132272,10097,438,60,No
102671,38,111074,33393,396,48,Yes
102672,48,63965,27076,446,60,Yes
102673,31,97534,23738,481,60,No
102674,53,20882,34317,356,60,Yes
102675,37,40224,44229,341,24,Yes
102676,26,125227,12044,842,24,No
102677,24,143750,10497,301,24,Yes
102678,40,139299,18751,587,24,No
102679,47,145865,34882,437,36,No
102680,35,132012,47072,811,60,Yes
102681,26,143745,48194,521,36,Yes
102682,34,50825,48826,630,48,No
102683,31,90740,27449,703,12,No
102684,59,48885,49028,807,36,Yes
102685,29,60056,38402,426,24,No
102686,46,23203,37543,564,24,Yes
102687,36,80241,34362,314,48,Yes
102688,25,22244,32315,525,60,No
102689,30,118322,32746,404,12,Yes
102690,23,135329,15057,792,36,No
102691,33,88619,47915,618,60,Yes
102692,63,41584,26061,518,60,No
102693,50,28521,39157,576,36,No
102694,26,70017,16322,640,36,No
102695,37,53541,9276,751,36,Yes
102696,39,49063,17306,668,36,No
102697,62,90268,39017,773,24,No
102698,55,145234,32742,489,60,Yes
102699,46,146218,36600,718,60,Yes
102700,25,138206,22629,794,24,No
102701,49,84952,13245,338,60,No
102702,57,113054,36414,461,36,Yes
102703,40,59563,48870,420,12,No
102704,41,59752,35098,698,60,Yes
102705,30,115233,15588,561,12,No
102706,25,22567,5442,428,12,No
102707,56,36121,44744,839,24,No
102708,26,21674,42443,655,48,Yes
102709,46,96411,16803,731,60,No
102710,24,129876,45721,364,24,No
102711,59,86275,42145,517,24,Yes
102712,59,87081,15599,726,12,No
102713,55,49140,12058,373,60,Yes
102714,21,145139,22206,759,24,No
102715,44,29327,16894,724,36,No
102716,56,90663,7939,491,24,No
102717,26,43331,27149,488,36,Yes
102718,61,43004,6031,311,48,Yes
102719,64,127369,15208,538,36,No
102720,51,139243,5562,752,36,No
102721,40,30492,48498,682,12,No
102722,44,74797,25951,347,24,No
102723,45,78095,33351,616,48,No
102724,56,33749,23680,508,24,Yes
102725,41,83217,26586,846,36,No
102726,50,109044,14308,418,36,Yes
102727,44,29045,14609,614,24,Yes
102728,64,40116,34495,335,48,No
102729,62,38667,22675,762,48,No
102730,50,95057,33064,702,12,No
102731,42,94205,13720,406,36,No
102732,48,47302,47940,338,36,No
102733,27,31283,19457,479,12,No
102734,55,50935,7939,311,24,No
102735,48,92534,43203,638,36,No
102736,34,114342,28365,847,24,No
102737,30,51624,10392,425,48,Yes
102738,36,33440,30905,362,60,No
102739,36,131001,12972,381,12,Yes
102740,51,66501,35653,598,36,Yes
102741,62,107333,31329,333,12,Yes
102742,45,21269,24184,348,48,Yes
102743,33,27868,19799,356,48,No
102744,26,50251,20052,408,48,No
102745,64,97909,11044,816,48,No
102746,29,104523,24871,323,60,No
102747,56,58729,28767,520,24,No
102748,63,35734,25234,614,24,No
102749,40,62429,26381,593,60,No
102750,38,61337,22274,309,24,Yes
102751,63,60325,27304,780,48,Yes
102752,41,103600,22572,566,24,Yes
102753,24,82514,43412,387,12,Yes
102754,53,28433,30965,754,24,No
102755,47,133957,23384,832,12,No
102756,27,29111,22855,447,36,No
102757,26,123986,22920,730,12,Yes
102758,35,83753,21702,541,12,Yes
102759,38,133783,42921,365,48,Yes
102760,52,100583,6894,677,48,No
102761,31,93620,35985,687,48,No
102762,40,41751,33287,508,12,No
102763,44,36453,12991,714,60,No
102764,35,105844,20439,315,48,Yes
102765,27,58968,34084,596,48,No
102766,41,50077,47235,519,12,No
102767,62,128582,32659,666,36,No
102768,46,54775,29976,528,36,No
102769,64,78144,43703,739,24,No
102770,34,68570,22107,831,36,No
102771,57,66097,7329,749,48,No
102772,41,44503,47095,335,60,No
102773,38,22779,7770,721,24,No
102774,25,106840,9846,488,60,Yes
102775,23,20755,21651,477,60,Yes
102776,43,59263,19633,614,48,No
102777,46,128491,18628,319,12,Yes
102778,57,75087,5569,681,12,Yes
102779,44,62281,6973,442,12,No
102780,39,71482,40590,361,36,Yes
102781,45,74857,38038,541,12,Yes
102782,41,142989,12641,537,48,No
102783,32,37400,13930,430,36,Yes
102784,61,60115,11680,422,12,No
102785,53,34249,6257,739,60,No
102786,24,133183,13250,641,48,No
102787,62,66825,43138,718,48,No
102788,27,130361,33757,754,24,No
102789,42,44600,9858,497,48,Yes
102790,53,57706,46349,581,60,Yes
102791,37,39222,18491,300,48,No
102792,44,119041,30294,631,24,Yes
102793,54,124504,11908,511,48,Yes
102794,48,61139,15844,386,48,No
102795,63,134919,42629,360,24,Yes
102796,61,136605,7911,394,48,Yes
102797,59,61302,13991,446,36,No
102798,42,114684,16572,545,48,No
102799,37,107838,48066,596,12,No
102800,54,88159,34693,422,12,Yes
102801,26,28646,45004,755,36,No
102802,26,33543,43333,698,48,Yes
102803,54,114496,22493,530,60,No
102804,21,148212,44697,833,48,No
102805,30,42785,22634,701,12,No
102806,41,98353,29561,429,24,No
102807,25,51406,23033,591,36,Yes
102808,22,108992,12351,575,24,No
102809,42,71428,30921,675,60,Yes
102810,22,43777,24340,354,48,No
102811,30,77939,19901,325,60,Yes
102812,54,73026,15638,740,24,No
102813,36,106450,43596,496,48,No
102814,59,49553,26378,542,60,No
102815,42,43548,49324,489,12,Yes
102816,32,83221,27820,575,12,No
102817,44,57265,30060,708,36,Yes
102818,60,145549,37642,639,12,No
102819,58,60701,30378,452,12,No
102820,30,71287,13150,697,24,No
102821,55,26727,47875,743,12,No
102822,52,130460,29059,726,12,Yes
102823,27,70717,39525,786,24,No
102824,41,52427,23193,503,12,Yes
102825,40,36692,48967,411,12,No
102826,46,51625,32801,624,36,No
102827,24,44918,31246,557,12,No
102828,42,126931,17807,827,12,No
102829,35,61136,22535,649,36,No
102830,60,134826,10492,734,24,No
102831,41,134881,36357,725,12,Yes
102832,35,72409,11302,579,60,No
102833,42,35577,37314,670,24,No
102834,48,105155,9747,548,24,Yes
102835,34,131776,46170,480,12,Yes
102836,47,119246,15686,377,36,Yes
102837,61,122924,42449,635,24,No
102838,60,146759,23891,349,36,Yes
102839,48,140408,41196,384,60,Yes
102840,46,101731,34928,303,36,No
102841,22,47689,12494,616,48,Yes
102842,45,31154,41723,410,36,Yes
102843,23,124657,34877,633,24,No
102844,28,114948,32981,432,36,Yes
102845,64,41341,19026,418,36,No
102846,53,117554,25422,649,48,Yes
102847,62,94681,14244,841,48,No
102848,55,127798,38481,354,12,Yes
102849,26,66330,28644,660,24,No
102850,59,138069,48848,752,12,No
102851,43,107759,13521,629,48,No
102852,45,88416,6746,518,36,No
102853,63,145067,22591,507,48,Yes
102854,39,106807,31718,384,60,Yes
102855,25,53313,7696,544,36,No
102856,31,66900,17012,634,12,No
102857,32,98840,19688,511,36,No
102858,30,54695,28457,482,60,Yes
102859,28,50225,10036,432,48,Yes
102860,44,106072,44895,649,24,Yes
102861,48,116367,34960,581,24,Yes
102862,61,69156,41486,592,24,No
102863,56,97209,27159,568,48,No
102864,57,107453,12910,496,24,No
102865,41,47829,7693,836,60,No
102866,28,100908,20858,319,48,No
102867,29,45938,33810,704,24,Yes
102868,35,79164,25092,414,12,No
102869,60,74530,28243,325,48,Yes
102870,38,140921,35505,694,48,No
102871,62,88199,12692,680,36,No
102872,40,80282,33555,822,24,Yes
102873,26,67801,11398,838,12,No
102874,32,29465,12252,382,60,No
102875,22,23326,16721,849,48,Yes
102876,27,23659,22939,744,60,Yes
102877,36,80289,16825,386,60,No
102878,23,47594,30251,686,60,No
102879,23,135819,41955,697,36,No
102880,47,24763,29151,585,60,No
102881,63,108657,5036,668,24,No
102882,60,30828,33412,721,24,No
102883,58,67588,23171,742,12,No
102884,53,31221,44051,819,12,Yes
102885,48,31211,37761,587,60,No
102886,21,33569,20202,394,60,Yes
102887,28,116894,13060,340,36,Yes
102888,57,57860,13065,630,60,No
102889,52,91558,34873,454,60,Yes
102890,63,65337,41648,803,60,Yes
102891,57,72311,10932,574,48,Yes
102892,24,33515,31470,478,48,No
102893,50,91695,13328,436,36,No
102894,26,142006,11333,479,36,No
102895,39,131527,16268,481,24,No
102896,52,126749,10067,558,36,No
102897,29,107227,49843,542,24,Yes
102898,32,44904,22045,395,60,Yes
102899,31,79935,45741,496,36,Yes
102900,36,63790,27770,825,36,No
102901,21,88580,47770,686,36,Yes
102902,41,95148,12887,707,24,Yes
102903,50,25636,38182,568,24,No
102904,33,97129,37370,470,12,No
102905,54,134483,44618,469,24,No
102906,24,22892,29918,458,24,No
102907,48,41672,40497,808,48,Yes
102908,58,25812,33026,746,36,No
102909,51,116621,16929,381,24,Yes
102910,47,148177,41665,356,36,Yes
102911,25,20654,39937,818,36,No
102912,45,74633,18563,411,48,No
102913,23,37143,33546,347,36,No
102914,53,75934,17888,675,24,No
102915,24,87334,42338,332,36,Yes
102916,45,123463,39283,803,12,Yes
102917,40,145851,21958,302,12,No
102918,54,49087,17634,785,48,No
102919,46,31618,24251,815,24,No
102920,25,28446,24928,341,48,Yes
102921,55,107182,42245,308,12,Yes
102922,48,122127,21455,441,24,No
102923,49,68867,32144,735,36,Yes
102924,29,71028,33013,326,24,No
102925,58,80101,26876,342,60,Yes
102926,26,47200,31962,430,24,No
102927,39,115107,33084,515,36,No
102928,64,108074,47319,819,60,No
102929,31,126091,26143,644,48,No
102930,22,81465,31091,807,24,Yes
102931,64,129500,19179,712,48,No
102932,64,106436,37807,545,24,Yes
102933,29,138422,15222,748,12,No
102934,41,144124,28949,320,12,Yes
102935,44,107892,21116,707,36,No
102936,54,108559,42564,756,12,Yes
102937,42,140044,42374,743,60,Yes
102938,23,59148,22667,564,60,Yes
102939,32,102928,13775,483,24,No
102940,48,40698,34655,526,48,Yes
102941,50,62470,19193,847,60,No
102942,46,112071,19676,545,24,Yes
102943,41,71660,35776,372,48,Yes
102944,48,73910,48225,449,12,Yes
102945,46,55450,22199,812,24,Yes
102946,53,76463,20066,368,48,No
102947,41,53757,23895,529,36,No
102948,55,98012,5246,371,36,Yes
102949,54,126750,26209,696,60,No
102950,61,147043,44284,383,48,Yes
102951,38,90247,21800,598,36,Yes
102952,31,92015,28086,592,60,Yes
102953,43,51390,25101,522,24,No
102954,42,76116,21491,515,24,Yes
102955,37,33161,32207,530,48,No
102956,25,52152,46798,704,48,No
102957,64,100171,25897,468,48,Yes
102958,31,126379,34492,628,48,No
102959,50,115833,6421,725,36,No
102960,35,40836,37015,495,36,No
102961,47,110367,17970,825,60,No
102962,55,86543,12283,376,36,No
102963,53,75648,33488,576,24,Yes
102964,40,46331,20945,765,60,No
102965,36,125992,5255,747,36,No
102966,54,30763,16019,619,48,No
102967,22,89444,20487,459,36,No
102968,55,113109,46797,791,12,No
102969,60,39187,24346,612,60,No
102970,48,31957,40050,460,36,Yes
102971,59,24379,13744,607,36,No
102972,26,47959,29756,445,24,No
102973,29,102018,22861,695,48,Yes
102974,40,143076,30146,388,48,Yes
102975,21,47105,47687,607,24,Yes
102976,28,20877,26976,845,24,Yes
102977,43,68353,5591,670,12,No
102978,23,103788,11277,750,60,No
102979,24,116870,7260,466,48,No
102980,45,104585,48907,691,24,No
102981,58,103308,5347,790,24,No
102982,35,71567,29741,449,60,Yes
102983,41,77913,42211,767,24,Yes
102984,55,22637,48856,342,12,Yes
102985,34,92778,46542,328,60,Yes
102986,56,62025,11869,330,12,No
102987,32,126917,33082,427,36,Yes
102988,37,121187,27080,593,48,No
102989,59,119508,33979,740,24,No
102990,29,102464,24422,687,60,Yes
102991,55,48742,40613,823,12,Yes
102992,33,31831,27993,846,48,No
102993,35,133768,17386,409,48,Yes
102994,38,135911,39033,627,24,No
102995,53,105092,17938,704,48,No
102996,26,110879,16159,544,24,No
102997,47,108370,7274,462,36,No
102998,43,146537,23854,698,24,No
102999,47,66762,36815,698,12,Yes
103000,54,124824,15482,792,48,No
103001,58,118958,23961,538,48,No
103002,34,108741,25044,764,48,Yes
103003,56,38830,38836,331,24,Yes
103004,28,75044,26975,422,60,Yes
103005,55,93948,19706,833,24,Yes
103006,39,89202,10974,409,12,No
103007,50,57045,15928,570,24,No
103008,34,106322,26213,679,48,No
103009,40,137257,6950,599,36,Yes
103010,45,91051,24477,548,12,No
103011,60,127509,15411,820,36,Yes
103012,44,46627,26695,333,12,Yes
103013,34,35198,22771,527,12,No
103014,46,89521,9274,698,48,No
103015,58,131439,40053,519,24,No
103016,43,126471,12045,670,48,No
103017,42,49475,34714,827,48,No
103018,39,125752,39386,374,48,No
103019,23,138998,48747,435,36,No
103020,62,39403,13562,373,12,No
103021,39,23681,32759,553,60,No
103022,29,111555,17026,317,24,No
103023,48,138884,45611,342,48,Yes
103024,40,113122,36589,349,12,Yes
103025,27,135260,47663,814,24,No
103026,34,62292,36738,602,60,Yes
103027,29,123057,31844,441,60,No
103028,39,125386,28447,501,48,Yes
103029,34,122306,29879,506,60,Yes
103030,58,25629,16966,714,60,No
103031,56,113246,22732,520,24,No
103032,60,115864,10289,661,24,Yes
103033,37,97814,25012,380,48,No
103034,50,28417,23812,584,12,No
103035,29,138888,40801,668,48,Yes
103036,53,54765,46628,791,36,Yes
103037,45,94499,45581,645,60,Yes
103038,34,134088,28092,503,12,Yes
103039,31,76574,30105,324,24,Yes
103040,55,122828,19294,368,36,Yes
103041,61,110545,8621,815,36,No
103042,34,148206,37442,791,60,No
103043,50,47675,26699,539,24,No
103044,61,145609,7347,660,12,No
103045,24,121711,34486,740,24,Yes
103046,24,92267,22110,330,60,No
103047,48,60563,9923,621,36,No
103048,28,31332,20611,643,60,No
103049,22,143745,24199,835,48,No
103050,61,39177,14066,654,36,No
103051,42,109254,41047,770,60,No
103052,61,88447,31754,404,12,No
103053,36,77104,41575,621,12,Yes
103054,49,104335,29260,826,12,No
103055,50,134938,21991,803,48,Yes
103056,32,100730,27553,384,24,Yes
103057,55,24951,29174,534,12,Yes
103058,31,126402,26957,562,48,No
103059,41,48333,5634,305,12,Yes
103060,41,41673,34881,793,48,No
103061,25,134421,17771,588,12,No
103062,40,60870,23298,649,24,Yes
103063,57,141945,19340,499,60,No
103064,23,147536,38356,634,12,Yes
103065,64,91101,40999,516,60,No
103066,53,42821,11351,652,12,No
103067,29,45494,8838,624,24,Yes
103068,29,119477,6973,527,60,No
103069,24,146083,42812,444,48,No
103070,55,94160,15247,607,12,Yes
103071,37,132698,49440,584,12,No
103072,54,131560,36655,691,48,No
103073,44,20835,48039,659,24,Yes
103074,52,145126,11683,464,36,No
103075,21,38646,16244,523,12,Yes
103076,28,143777,34058,423,48,Yes
103077,43,97360,44551,643,36,Yes
103078,60,57335,43362,823,12,No
103079,32,89351,33371,351,60,No
103080,32,134934,8822,428,48,Yes
103081,35,22429,33878,434,60,Yes
103082,61,61950,41157,426,24,Yes
103083,39,80654,10914,370,36,No
103084,46,127422,23164,572,48,Yes
103085,49,129934,32180,486,12,No
103086,42,139975,8688,302,12,No
103087,60,88143,19683,584,36,No
103088,41,111186,18080,321,60,Yes
103089,58,124234,35953,465,60,Yes
103090,40,117889,14916,609,48,No
103091,49,122326,34677,776,48,No
103092,24,97527,32360,797,60,No
103093,27,106704,42805,733,48,No
103094,48,51099,18453,533,60,Yes
103095,48,59385,27703,675,36,No
103096,24,55919,13640,545,48,Yes
103097,42,116952,34263,602,60,Yes
103098,32,80782,37849,704,48,No
103099,23,91116,44046,320,12,Yes
103100,42,92590,21078,556,12,No
103101,64,109626,28383,698,24,No
103102,22,60387,20536,828,60,No
103103,44,35823,12410,350,24,Yes
103104,54,66015,20926,746,60,Yes
103105,47,122877,39248,569,48,Yes
103106,61,35339,36159,561,60,Yes
103107,21,149949,47039,664,12,No
103108,28,23491,41366,348,48,Yes
103109,43,20706,45761,817,12,Yes
103110,58,117493,34090,417,48,No
103111,26,35728,25567,752,60,No
103112,42,26997,48663,696,60,Yes
103113,45,123537,20367,326,12,Yes
103114,38,80408,45412,671,36,Yes
103115,37,78097,49716,396,60,No
103116,32,149526,40367,828,36,No
103117,26,58523,10813,485,48,No
103118,46,141648,41621,514,36,Yes
103119,47,45163,39269,550,12,No
103120,28,37718,46190,515,24,Yes
103121,39,107508,45318,328,24,No
103122,62,103767,42018,401,12,No
103123,21,59619,44759,422,24,Yes
103124,49,32126,21498,353,12,No
